id,sector,barrio,tarifa_base,recargo_distancia,tarifa_total,tiempo_estimado,distancia_aprox_km
90,SECTOR GENERAL,NUEVO RICAUTE,6000,0,6000,15-25 min,2.0
91,SECTOR GENERAL,PORVENIR,6000,0,6000,15-25 min,2.0
92,SECTOR GENERAL,VIENTE JULIO,6000,0,6000,15-25 min,2.0
93,SECTOR GENERAL,SIMON BOLIVAR,6000,0,6000,15-25 min,2.0
94,SECTOR GENERAL,ANTONIO RICAUTE,6000,0,6000,15-25 min,2.0
95,SECTOR GENERAL,BARRIO NOGALES,6000,0,6000,15-25 min,2.0
96,SECTOR GENERAL,CANEY,6000,0,6000,15-25 min,2.0
97,SECTOR GENERAL,BRISAS DEL CANEY,6000,0,6000,15-25 min,2.0
98,SECTOR GENERAL,AMARAL,6000,0,6000,15-25 min,2.0
99,SECTOR GENERAL,CATATUMBO,6000,0,6000,15-25 min,2.0
100,SECTOR GENERAL,RETIRO,6000,0,6000,15-25 min,2.0
101,SECTOR GENERAL,BUENOS AIRES,6000,0,6000,15-25 min,2.0
102,SECTOR GENERAL,REMANSO,6000,0,6000,15-25 min,2.0
103,SECTOR GENERAL,VIZCAYA,6000,0,6000,15-25 min,2.0
104,SECTOR GENERAL,HOTEL HACARITAMA,6000,0,6000,15-25 min,2.0
105,SECTOR GENERAL,CANCHA RACING,6000,0,6000,15-25 min,2.0
106,SECTOR GENERAL,HACARITAMA,6000,0,6000,15-25 min,2.0
107,SECTOR GENERAL,BARRIO PRIMAVERA,6000,0,6000,15-25 min,2.0
108,SECTOR GENERAL,PARQUE PRIMAVERA,6000,0,6000,15-25 min,2.0
109,SECTOR GENERAL,CIUDADELA EL DIVINO NIÑO,6000,0,6000,15-25 min,2.0
110,SECTOR GENERAL,LAS FERIAS,6000,0,6000,15-25 min,2.0
111,SECTOR GENERAL,GAITAN,6000,0,6000,15-25 min,2.0
112,SECTOR GENERAL,SAN GREGORIO,6000,0,6000,15-25 min,2.0
113,SECTOR CEREO UNO,MAIZARO,6000,0,6000,15-25 min,2.0
114,CONJUNTOS Y CONDONINIOS SECTO,"CONDOMINIO DUARY 1,2",6000,0,6000,15-25 min,2.0
115,CONJUNTOS Y CONDONINIOS SECTO,CERRO CAMPESTRE ALTO,6000,0,6000,15-25 min,2.0
116,CONJUNTOS Y CONDONINIOS SECTO,CERRO CAMPESTRE BAJO,6000,0,6000,15-25 min,2.0
117,CONJUNTOS Y CONDONINIOS SECTO,CONDOMINIO BOSQUES DE VIZCAYA,6000,0,6000,15-25 min,2.0
118,CONJUNTOS Y CONDONINIOS SECTO,CONDOMINIO PORTAL DEL MOLINO,6000,0,6000,15-25 min,2.0
119,CONJUNTOS Y CONDONINIOS SECTO,RESERVAS DEL VIZCAYA,6000,0,6000,15-25 min,2.0
120,CONJUNTOS Y CONDONINIOS SECTO,"CONJUNTO LOS ALMENDROS 1,2",6000,0,6000,15-25 min,2.0
121,CONJUNTOS Y CONDONINIOS SECTO,CAMINOS DE SEVILLA,6000,0,6000,15-25 min,2.0
122,CONJUNTOS Y CONDONINIOS SECTO,LLANO HERMOSO,6000,0,6000,15-25 min,2.0
123,CONJUNTOS Y CONDONINIOS SECTO,"CONJUNTO BONNANZA 1,2",6000,0,6000,15-25 min,2.0
124,CONJUNTOS Y CONDONINIOS SECTO,RINCON DEL LLANO,6000,0,6000,15-25 min,2.0
125,CONJUNTOS Y CONDONINIOS SECTO,TORRES DEL MEDITERRENO,6000,0,6000,15-25 min,2.0
126,SECTOR TERMINAL,TERMINAL DE TRANSPORTE,6000,0,6000,15-25 min,2.0
127,SECTOR TERMINAL,"QUINTA DE MORELIA 1,2,3",6000,0,6000,15-25 min,2.0
128,SECTOR TERMINAL,CONDOMINIO VILLAVENTO,6000,0,6000,15-25 min,2.0
129,SECTOR TERMINAL,CONDOMINIO CIUDAD REAL,6000,0,6000,15-25 min,2.0
130,SECTOR TERMINAL,TORRES DE PRADERA,6000,0,6000,15-25 min,2.0
131,SECTOR TERMINAL,CONDOMINIO VILLA VALERIA,6000,0,6000,15-25 min,2.0
132,SECTOR GENERAL,CONDOMINIO CANAGUAY,6000,0,6000,15-25 min,2.0
133,SECTOR GENERAL,JARDINES DE SANTORINE,6000,0,6000,15-25 min,2.0
134,SECTOR GENERAL,LLANO REAL CLUB HOUSE,6000,0,6000,15-25 min,2.0
135,SECTOR GENERAL,PALMAS DE VALLARTA,6000,0,6000,15-25 min,2.0
136,SECTOR GENERAL,CONJUNTO TERRABELA,6000,0,6000,15-25 min,2.0
137,SECTOR GENERAL,BOSQUES DE MORELIA,6000,0,6000,15-25 min,2.0
138,SECTOR GENERAL,"NUEVA ESPERANZA 1,2",6000,0,6000,15-25 min,2.0
139,SECTOR GENERAL,CONDOMINIO SIENDA MANOY,6000,0,6000,15-25 min,2.0
140,SECTOR GENERAL,QUINTAS DE SANTA CLARA,6000,0,6000,15-25 min,2.0
141,SECTOR GENERAL,BARRIO VILLA DEL ALCARABAN,6000,0,6000,15-25 min,2.0
142,SECTOR GENERAL,URBANIZACION CALATRABA,6000,0,6000,15-25 min,2.0
143,SECTOR GENERAL,TERRA VERDE,6000,0,6000,15-25 min,2.0
144,SECTOR GENERAL,ALAMEDA DEL BOSQUE,6000,0,6000,15-25 min,2.0
145,SECTOR GENERAL,REMANSOS DEL LLANO,6000,0,6000,15-25 min,2.0
146,SECTOR GENERAL,SAN GERARDO,6000,0,6000,15-25 min,2.0
147,SECTOR GENERAL,TERRA VELA,6000,0,6000,15-25 min,2.0
148,SECTOR AMARILO,AMARILO MORICHAL,6000,0,6000,15-25 min,2.0
149,SECTOR AMARILO,AMARILO CIMARON,6000,0,6000,15-25 min,2.0
150,SECTOR AMARILO,AMARILO ALBORADA,6000,0,6000,15-25 min,2.0
151,SECTOR AMARILO,AMARILO PIEDEMONTE,6000,0,6000,15-25 min,2.0
152,SECTOR AMARILO,AMARILO ARAUCO,6000,0,6000,15-25 min,2.0
153,SECTOR AMARILO,AMARILO ZAINOS,6000,0,6000,15-25 min,2.0
154,SECTOR AMARILO,"AMARILO PASOLLONO 1,2,3,4",6000,0,6000,15-25 min,2.0
155,SECTOR AMARILO,AMARILO ALCARABN,6000,0,6000,15-25 min,2.0
156,SECTOR AMARILO,AMARILO MAPIRE,6000,0,6000,15-25 min,2.0
157,SECTOR AMARILO,AMARILO OCARROS,6000,0,6000,15-25 min,2.0
158,SECTOR AMARILO,AMARILO ARBOLEDA CAMPESTRE,6000,0,6000,15-25 min,2.0
159,SECTOR AMARILO,AMARILO PRADO VERDE,6000,0,6000,15-25 min,2.0
160,SECTOR AMARILO,AMARILO ARBOLEDA CAMPESTRE IV 4,6000,0,6000,15-25 min,2.0
161,SECTOR AMARILO,"AMARILO LLANO ALTO 1,2,3,4",6000,0,6000,15-25 min,2.0
162,SECTOR AMARILO,VILLA HERMOSA,6000,0,6000,15-25 min,2.0
163,SECTOR AMARILO,CONDOMINIO CAMPSTRE CARACOLI,6000,0,6000,15-25 min,2.0
164,SECTOR AMARILO,GIMNASIO LOS ALCAZARES,6000,0,6000,15-25 min,2.0
165,SECTOR AMARILO,LAS MERCEDES,6000,0,6000,15-25 min,2.0
166,SECTOR LOS CENTAUROS,"MULTIFAMILIARES CENTAUROS BLOQUE A,B,C,D",6000,0,6000,15-25 min,2.0
167,SECTOR LOS CENTAUROS,PORTALES DE GRATAMIRA,6000,0,6000,15-25 min,2.0
168,SECTOR LOS CENTAUROS,BALCONES DE GRATAMIRA,6000,0,6000,15-25 min,2.0
169,SECTOR GENERAL,"TORRES DE SALERMO 1,2",6000,0,6000,15-25 min,2.0
170,SECTOR GENERAL,CONDOMINIO SANTA ANA,6000,0,6000,15-25 min,2.0
171,SECTOR GENERAL,CONDOMINIO LA FONTANA,6000,0,6000,15-25 min,2.0
172,SECTOR GENERAL,CONDOMINIO SANTA PAULA,6000,0,6000,15-25 min,2.0
173,SECTOR GENERAL,PRADOS DE MARICURE,6000,0,6000,15-25 min,2.0
174,SECTOR GENERAL,UNIVERSIDAD UNIMINUTO,6000,0,6000,15-25 min,2.0
175,SECTOR GENERAL,CANCHA SINTETICA QUARZO,6000,0,6000,15-25 min,2.0
176,SECTOR GENERAL,RENAUULT CASATORO,6000,0,6000,15-25 min,2.0
177,SECTOR GENERAL,CHEVROLET,6000,0,6000,15-25 min,2.0
178,SECTOR GENERAL,NISSAN,6000,0,6000,15-25 min,2.0
179,SECTOR GENERAL,SUZUKI ALCALA MOTOR,6000,0,6000,15-25 min,2.0
180,SECTOR GENERAL,CANCHA MONACO,6000,0,6000,15-25 min,2.0
181,SECTOR GENERAL,BAR TERRAZA,6000,0,6000,15-25 min,2.0
182,SECTOR BARZAL,7 DE AGOSTO,6000,0,6000,15-25 min,2.0
183,SECTOR BARZAL,BARZAL BAJO,6000,0,6000,15-25 min,2.0
184,SECTOR BARZAL,BARZAL ALTO,6000,0,6000,15-25 min,2.0
185,SECTOR BARZAL,CLUB VILLAVICENCIO,6000,0,6000,15-25 min,2.0
186,SECTOR BARZAL,MESETAS,6000,0,6000,15-25 min,2.0
187,SECTOR BARZAL,ELECTRIFICADORA EMSA,6000,0,6000,15-25 min,2.0
188,SECTOR BARZAL,BALATA,6000,0,6000,15-25 min,2.0
189,SECTOR BARZAL,CAMOA,6000,0,6000,15-25 min,2.0
190,SECTOR BARZAL,SALLE,6000,0,6000,15-25 min,2.0
191,SECTOR BARZAL,POZO VEIENTE,6000,0,6000,15-25 min,2.0
192,SECTOR BARZAL,RECODO BARZAL,6000,0,6000,15-25 min,2.0
193,SECTOR BARZAL,AZOTEA,6000,0,6000,15-25 min,2.0
194,SECTOR SALUD BARZAL,HOSPITAL DEPARTAMENTAL,6000,0,6000,15-25 min,2.0
195,SECTOR SALUD BARZAL,HOSPITAL DE LA GENTE,6000,0,6000,15-25 min,2.0
196,SECTOR SALUD BARZAL,LIGA CONTRA EL CANCER,6000,0,6000,15-25 min,2.0
197,SECTOR SALUD BARZAL,SOMOS,6000,0,6000,15-25 min,2.0
198,SECTOR SALUD BARZAL,CLINICA PRIMAVERA,6000,0,6000,15-25 min,2.0
199,SECTOR SALUD BARZAL,CLINICA META,6000,0,6000,15-25 min,2.0
200,SECTOR SALUD BARZAL,NUEVA CLINICA BARZAL,6000,0,6000,15-25 min,2.0
201,SECTOR GENERAL,SERVIMEDICOS,6000,0,6000,15-25 min,2.0
202,SECTOR GENERAL,SANITAS,6000,0,6000,15-25 min,2.0
203,SECTOR GENERAL,CAJACOPI BARZAL,6000,0,6000,15-25 min,2.0
204,SECTOR GENERAL,CLINICA CARDIOVASCULAR,6000,0,6000,15-25 min,2.0
205,SECTOR GENERAL,SALUDA TOTAL,6000,0,6000,15-25 min,2.0
206,SECTOR GENERAL,CAPILLAS DE LA FE,6000,0,6000,15-25 min,2.0
207,SECTOR GENERAL,IPS MONTANO MEDICAL BUQUE,6000,0,6000,15-25 min,2.0
208,SECTOR GENERAL,IPS CUIDAR BUQUE,6000,0,6000,15-25 min,2.0
209,SECTOR GENERAL,IPS CENTRO MERDICO DE REHABULITACION,6000,0,6000,15-25 min,2.0
210,SECTOR GENERAL,IPS CENTRO TERAPEUTICO INTEGRAL,6000,0,6000,15-25 min,2.0
211,SECTOR GENERAL,LABORATORIO CLINICO,6000,0,6000,15-25 min,2.0
212,SECTOR GENERAL,UNIDAD AMBULATORIA DE ALTA COMPLEJI,6000,0,6000,15-25 min,2.0
213,SECTOR GENERAL,IPS MULTISALUD,6000,0,6000,15-25 min,2.0
214,SECTOR GENERAL,IPS PREVIS,6000,0,6000,15-25 min,2.0
215,SECTOR GENERAL,IPS REHABILITAR,6000,0,6000,15-25 min,2.0
216,SECTOR GENERAL,IPS SANTA BARBARA,6000,0,6000,15-25 min,2.0
217,SECTOR GENERAL,CLINICA OCULAR BUQUE,6000,0,6000,15-25 min,2.0
218,SECTOR GRAMA,EMPORIO,6000,0,6000,15-25 min,2.0
219,SECTOR GRAMA,TRIUNFO,6000,0,6000,15-25 min,2.0
220,SECTOR GRAMA,GALAN,6000,0,6000,15-25 min,2.0
221,SECTOR GRAMA,ALCACERES,6000,0,6000,15-25 min,2.0
222,SECTOR GRAMA,ESMERALDA,6000,0,6000,15-25 min,2.0
223,SECTOR GRAMA,GRAMA,6000,0,6000,15-25 min,2.0
224,SECTOR GRAMA,ESCUELA DE CARABINEROS,6000,0,6000,15-25 min,2.0
225,SECTOR GRAMA,DOCE DE OCTUBRE,6000,0,6000,15-25 min,2.0
226,SECTOR GRAMA,SANTA JOSEFA MILITAR,6000,0,6000,15-25 min,2.0
227,SECTOR GRAMA,SAN FELIPE,6000,0,6000,15-25 min,2.0
228,SECTOR GRAMA,PANORAMA,6000,0,6000,15-25 min,2.0
229,SECTOR GRAMA,VIRREY,6000,0,6000,15-25 min,2.0
230,SECTOR GRAMA,CAMPIÑA,6000,0,6000,15-25 min,2.0
231,SECTOR GRAMA,CHAPINERO BAJO,6000,0,6000,15-25 min,2.0
232,SECTOR GRAMA,CHAPINERO ALTO,6000,0,6000,15-25 min,2.0
233,SECTOR GRAMA,NUEVA GRANADA,6000,0,6000,15-25 min,2.0
234,SECTOR GRAMA,RONDINELA,6000,0,6000,15-25 min,2.0
235,SECTOR GENERAL,PRADERA,6000,0,6000,15-25 min,2.0
236,SECTOR GRAMA CONJUNTOS Y EDI,CONDOMINIO PUERTA DEL SOL,6000,0,6000,15-25 min,2.0
237,SECTOR GRAMA CONJUNTOS Y EDI,"CONJUNTO RESIDENCIAL CAMBULOS 1,2,3",6000,0,6000,15-25 min,2.0
238,SECTOR GRAMA CONJUNTOS Y EDI,"COJUNTO RESIDENCIAL SAN ANGEL 1,2",6000,0,6000,15-25 min,2.0
239,SECTOR GRAMA CONJUNTOS Y EDI,CONJUNTO PRADROS DE SAN FRANCISCO,6000,0,6000,15-25 min,2.0
240,SECTOR GRAMA CONJUNTOS Y EDI,"SAN ANGEL 1,2",6000,0,6000,15-25 min,2.0
241,SECTOR GRAMA CONJUNTOS Y EDI,"LOS CAMBULOS 1,2,3",6000,0,6000,15-25 min,2.0
242,SECTOR GRAMA CONJUNTOS Y EDI,PANORAMA DEL CAMPO,6000,0,6000,15-25 min,2.0
243,SECTOR GRAMA CONJUNTOS Y EDI,LA ARENERA,6000,0,6000,15-25 min,2.0
244,SECTOR CAUDAL,CAUDAL,6000,0,6000,15-25 min,2.0
245,SECTOR CAUDAL,CONJUNTO TRIANGULO,6000,0,6000,15-25 min,2.0
246,SECTOR CAUDAL,EDIFICIO MONTEBELLO,6000,0,6000,15-25 min,2.0
247,SECTOR CAUDAL,"TORRES DEL CAUDAL 1,2",6000,0,6000,15-25 min,2.0
248,SECTOR CAUDAL,TERRAZAS DEL LLANO,6000,0,6000,15-25 min,2.0
249,SECTOR CAUDAL,TORRRES CLUB,6000,0,6000,15-25 min,2.0
250,SECTOR CAUDAL,CLUB META,6000,0,6000,15-25 min,2.0
251,SECTOR CAUDAL,EDIFICIO PLAZA,6000,0,6000,15-25 min,2.0
252,SECTOR CAUDAL,ALAMEDA ORIENTAL CAUDAL,6000,0,6000,15-25 min,2.0
253,SECTOR CAUDAL,EDIFICIO COSTA BELLA CAUDAL ALTO,6000,0,6000,15-25 min,2.0
254,SECTOR CAUDAL,EDIDIFICIO AGORA,6000,0,6000,15-25 min,2.0
255,SECTOR CAUDAL,CONJUNTO ARAGUANEY CAUDAL,6000,0,6000,15-25 min,2.0
256,SECTOR CAUDAL,HOTEL DEL LLANO,6000,0,6000,15-25 min,2.0
257,SECTOR CAUDAL,EDIFICIO BELLO HORISONTE CAUDAL,6000,0,6000,15-25 min,2.0
258,SECTOR CAUDAL,CONJUNTO SARARE CAUDAL,6000,0,6000,15-25 min,2.0
259,SECTOR ESTE KIRPAS,VALLES DE ARAGON,6000,0,6000,15-25 min,2.0
260,SECTOR ESTE KIRPAS,GAVIOTAS,6000,0,6000,15-25 min,2.0
261,SECTOR ESTE KIRPAS,FIKUS,6000,0,6000,15-25 min,2.0
262,SECTOR ESTE KIRPAS,VILLAMELIA,6000,0,6000,15-25 min,2.0
263,SECTOR ESTE KIRPAS,ACAPULCO,6000,0,6000,15-25 min,2.0
264,SECTOR ESTE KIRPAS,KIRPAS,6000,0,6000,15-25 min,2.0
265,SECTOR ESTE KIRPAS,VILLA SAMPER,6000,0,6000,15-25 min,2.0
266,SECTOR ESTE KIRPAS,SABANA DE KIRPAS,6000,0,6000,15-25 min,2.0
267,SECTOR ESTE KIRPAS,CAROLINA KIRPAS,6000,0,6000,15-25 min,2.0
268,SECTOR ESTE KIRPAS,MIRADOR DEL LLANO 2,6000,0,6000,15-25 min,2.0
269,SECTOR ESTE KIRPAS,CAVIVIR,6000,0,6000,15-25 min,2.0
270,SECTOR ESTE KIRPAS,SOCIEGO KIRPAS,6000,0,6000,15-25 min,2.0
271,SECTOR ESTE KIRPAS,MALOCAS,6000,0,6000,15-25 min,2.0
272,SECTOR ESTE KIRPAS,METROPOLITANA KIRPAS,6000,0,6000,15-25 min,2.0
273,SECTOR GENERAL,VIVERO BIOAGRICOLA,6000,0,6000,15-25 min,2.0
274,SECTOR GENERAL,SANATONIO,6000,0,6000,15-25 min,2.0
275,SECTOR GENERAL,VILLA MARINA,6000,0,6000,15-25 min,2.0
276,SECTOR GENERAL,BRILLANTE,6000,0,6000,15-25 min,2.0
277,SECTOR REMANSOS DE ROSABLA,"LA ROSITA ETAPA 1,2,3,",6000,0,6000,15-25 min,2.0
278,SECTOR REMANSOS DE ROSABLA,DOÑA LUZ,6000,0,6000,15-25 min,2.0
279,SECTOR REMANSOS DE ROSABLA,PANCANDE,6000,0,6000,15-25 min,2.0
280,SECTOR REMANSOS DE ROSABLA,CHORILLANOS,6000,0,6000,15-25 min,2.0
