id,sector,barrio,tarifa_base,recargo_distancia,tarifa_total,tiempo_estimado,distancia_aprox_km
519,SECTOR VEREDA EL CA,CONDOMINIO SAN BASILIO CAIRO,20000,0,20000,35-50 min,8.5
520,SECTOR VEREDA EL CA,CONJUNTO LA CASTELLANA CAIRO,22000,0,22000,35-50 min,8.5
521,SECTOR VEREDA EL CA,GIMNACIO LOS OCOBOS CAIRO,22000,0,22000,35-50 min,8.5
522,SECTOR VEREDA EL CA,CONDOMIO TIERRA DEL SOL CAIRO,22000,0,22000,35-50 min,8.5
523,SECTOR VEREDA EL CA,CONDOMINIO LA QUINTA CAIRO,22000,0,22000,35-50 min,8.5
524,SECTOR VEREDA EL CA,CONJUNTO SAN ANGEL CAIRO,22000,0,22000,35-50 min,8.5
525,SECTOR VEREDA EL CA,ONDOMINIO CALLENA CAIRO,23000,0,23000,35-50 min,8.5
526,SECTOR VEREDA EL CA,RESERVAS DEL CAIRO,23000,0,23000,35-50 min,8.5
527,SECTOR GENERAL,VILLAS DEL CAIRO,23000,0,23000,35-50 min,8.5
528,SECTOR GENERAL,CONDOMINIO LA PRIMAVERA CAIRO,23000,0,23000,35-50 min,8.5
529,SECTOR GENERAL,CENTROS COMECIALE,23000,0,23000,35-50 min,8.5
530,SECTOR GENERAL,CENTRO COMERCIAL UNICO,10000,0,10000,30-40 min,6.0
531,SECTOR GENERAL,CENTRO COMERCIAL LLANOCENTRO,10000,0,10000,30-40 min,6.0
532,SECTOR GENERAL,CENTRO COMERCIAL VILLACENTRO,11000,0,11000,35-50 min,8.5
533,SECTOR GENERAL,CENTRO COMERCIAL UNICENTRO,11000,0,11000,35-50 min,8.5
534,SECTOR GENERAL,CONTRO COMERCIAL VIVA,10000,0,10000,30-40 min,6.0
535,SECTOR GENERAL,CENTRO COMERCIAL PRIMAVERA URBANA,11000,0,11000,35-50 min,8.5
536,SECTOR GENERAL,CENTRO COMERCIAL LA HACIENDA,12000,0,12000,35-50 min,8.5
537,SECTOR GENERAL,CENTRO COMERCIAL MARANDUA,12000,0,12000,35-50 min,8.5
538,SECTOR GENERAL,CENTRO COMERCILA VILLA JULIA,10000,0,10000,30-40 min,6.0
539,SECTOR CENTRO,PARQUE CENTRAL,9000,0,9000,30-40 min,6.0
540,SECTOR CENTRO,CELLE DE FLORESTERIAS,9000,0,9000,30-40 min,6.0
541,SECTOR CENTRO,PAQUE DE LOS ESTIDIANTE,9000,0,9000,30-40 min,6.0
542,SECTOR CENTRO,PARQUE DE BANDERAS,9000,0,9000,30-40 min,6.0
543,SECTOR CENTRO,SANI SIDRO,9000,0,9000,30-40 min,6.0
544,SECTOR CENTRO,VILLA JULIA,9000,0,9000,30-40 min,6.0
545,SECTOR CENTRO,ÉXITO CENTRO,9000,0,9000,30-40 min,6.0
546,SECTOR CENTRO,MARANDUO CENTRO,9000,0,9000,30-40 min,6.0
547,SECTOR CENTRO,PARQUE DE LA CRUZ,9000,0,9000,30-40 min,6.0
548,SECTOR CENTRO,PLAZA LIBERTADORES,9000,0,9000,30-40 min,6.0
549,SECTOR CENTRO,PARQUE INFANTIAL,9000,0,9000,30-40 min,6.0
550,SECTOR CENTRO,CRUZ ROJA,9000,0,9000,30-40 min,6.0
551,COS SECTOR HOTELERO VIA MA,HOTEL BAHIA,9000,0,9000,30-40 min,6.0
552,COS SECTOR HOTELERO VIA MA,HOTEL JUANCHO,9000,0,9000,30-40 min,6.0
553,COS SECTOR HOTELERO VIA MA,HOTEL ORIENTE PLAZA,9000,0,9000,30-40 min,6.0
554,COS SECTOR HOTELERO VIA MA,HOTEL VILLA JOHANA,9000,0,9000,30-40 min,6.0
555,COS SECTOR HOTELERO VIA MA,HOTEL MORICHAL PLAZA,9000,0,9000,30-40 min,6.0
556,COS SECTOR HOTELERO VIA MA,HOTEL LLANO LINDO,9000,0,9000,30-40 min,6.0
557,COS SECTOR HOTELERO VIA MA,HOTEL ARIARI AZUL,9000,0,9000,30-40 min,6.0
558,COS SECTOR HOTELERO VIA MA,HOTEL RUBIALES,9000,0,9000,30-40 min,6.0
559,COS SECTOR HOTELERO VIA MA,HOTEL EL TERMINAL,9000,0,9000,30-40 min,6.0
560,COS SECTOR HOTELERO VIA MA,HOTEL CAMELIAS,9000,0,9000,30-40 min,6.0
561,COS SECTOR HOTELERO VIA MA,HOTEL ALCARAVAN REAL,9000,0,9000,30-40 min,6.0
562,COS SECTOR HOTELERO VIA MA,HOTEL REY DAVID,9000,0,9000,30-40 min,6.0
563,SECTOR GENERAL,HOTEL HEIDI,9000,0,9000,30-40 min,6.0
564,SECTOR GENERAL,HOTEL CAQUECEÑO,9000,0,9000,30-40 min,6.0
565,SECTOR GENERAL,HOTEL MAMÁ,9000,0,9000,30-40 min,6.0
566,SECTOR GENERAL,HOTEL ESTAMPA LLANERA,9000,0,9000,30-40 min,6.0
567,SECTOR GENERAL,HOTEL SHA,9000,0,9000,30-40 min,6.0
568,SECTOR GENERAL,HOTEL OLAM,9000,0,9000,30-40 min,6.0
569,O SECTOR HOTELERO CEN,HOTEL CAYENA,9000,0,9000,30-40 min,6.0
