id,barrio,zona,latitud,longitud,distancia_km,tarifa_base,recargo_distancia,tarifa_total,tiempo_entrega_min
217,HOSPITAL DE LA GENTE,Sector Salud Barzal,4.1451,-73.636,3.8,6000,4000,10000,19
218,LIGA CONTRA EL CANCER,Sector Salud Barzal,4.1416,-73.6335,3.8,6000,4000,10000,19
219,SOMOS,Sector Salud Barzal,4.1474,-73.6333,3.8,6000,4000,10000,19
220,CLINICA PRIMAVERA,Sector Salud Barzal,4.1458,-73.6341,3.8,6000,4000,10000,19
221,CLINICA META,Sector Salud Barzal,4.1459,-73.6341,3.8,6000,4000,10000,19
222,NUEVA CLINICA BARZAL,Sector Salud Barzal,4.1442,-73.6365,3.8,6000,4000,10000,19
223,SERVIMEDICOS,Sector Salud Barzal,4.1478,-73.6365,3.8,6000,4000,10000,19
224,SANITAS,Sector Salud Barzal,4.143,-73.6323,3.8,6000,4000,10000,19
225,CAJACOPI BARZAL,Sector Salud Barzal,4.1442,-73.6365,3.8,6000,4000,10000,19
226,CLINICA CARDIOVASCULAR,Sector Salud Barzal,4.141,-73.6316,3.8,6000,4000,10000,19
227,SALUDA TOTAL,Sector Salud Barzal,4.1405,-73.6408,3.8,6000,4000,10000,19
228,CAPILLAS DE LA FE,Sector Salud Barzal,4.1392,-73.6403,3.8,6000,4000,10000,19
229,IPS MONTANO MEDICAL,Sector Salud Barzal,4.1481,-73.6367,3.8,6000,4000,10000,19
230,BUQUE,Sector Salud Barzal,4.135,-73.642,3.8,6000,4000,10000,19
231,IPS CUIDAR BUQUE,Sector Salud Barzal,4.135,-73.642,4.5,6000,5000,11000,21
232,IPS CENTRO MERDICO DE,Sector Salud Barzal,4.1488,-73.6339,4.5,6000,5000,11000,21
233,REHABULITACION,Sector Salud Barzal,4.1467,-73.6339,4.5,6000,5000,11000,21
234,IPS CENTRO TERAPEUTICO,Sector Salud Barzal,4.1488,-73.6339,4.5,6000,5000,11000,21
235,INTEGRAL,Sector Salud Barzal,4.1406,-73.6319,4.5,6000,5000,11000,21
236,LABORATORIO CLINICO,Sector Salud Barzal,4.1392,-73.6344,3.8,6000,4000,10000,19
237,UNIDAD AMBULATORIA DE,Sector Salud Barzal,4.1435,-73.6321,3.8,6000,4000,10000,19
